State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
36,077,Otsego,New York,NY,21,78.5,75.3,78.9,76.5,811.2,755.9,958.4,898.6,782,840.4,14.2,13,23.4,17.1,8.8,19.6,5.9,5.3,7.4,6,4.4,7.5
36,079,Putnam,New York,NY,46,79,75.7,79.7,76.5,751.3,728.7,983.1,898.6,723.8,778.8,10.4,8.2,15.9,17.1,5.6,15.1,5.2,4.7,6.9,6,3.9,6.5
36,081,Queens,New York,NY,1,79,75.6,79.2,76.5,673.9,694.4,924.7,898.6,667.9,680,18.9,11.9,20.2,17.1,16.9,20.9,5.6,5.3,6.9,6,5.1,6.2
36,083,Rensselaer,New York,NY,14,76.8,75.1,79,76.5,888.1,752.4,977.6,898.6,861.8,914.4,12.2,11.6,20.6,17.1,8.7,15.7,7,5.3,7.3,6,5.7,8.4
36,085,Richmond,New York,NY,10,77,77.2,79.7,76.5,839.9,730.4,858.9,898.6,824.1,855.6,17,9.6,16.9,17.1,13.1,20.8,6.6,4.9,6.6,6,5.6,7.6
36,087,Rockland,New York,NY,10,79,77.2,79.7,76.5,771.2,730.4,858.9,898.6,752.2,790.2,17.3,9.6,16.9,17.1,12.3,22.2,5.8,4.9,6.6,6,4.7,6.8
36,089,St. Lawrence,New York,NY,6,76.5,73.5,77.3,76.5,927.9,829.9,1032.7,898.6,895.7,960.1,12.7,12.7,21.7,17.1,9,16.4,5,5.2,7.6,6,3.7,6.3
36,091,Saratoga,New York,NY,12,79,76.2,79.8,76.5,748.9,693,923,898.6,726.8,771.1,13.5,7.9,14.3,17.1,10,17,5.6,4.4,6.4,6,4.6,6.6
36,093,Schenectady,New York,NY,13,77.9,75.9,79.5,76.5,803.3,680,900,898.6,780,826.6,12.9,11.3,16.7,17.1,9.1,16.6,5.8,5.2,6.6,6,4.5,7
36,095,Schoharie,New York,NY,30,77.3,74.8,78.2,76.5,813.4,784.6,1000,898.6,772.1,854.8,11.6,12.3,26,17.1,4.3,19,4.4,4.5,7.3,6,2.3,6.5
36,097,Schuyler,New York,NY,39,77.1,74.3,78.1,76.5,868.1,801,1014.9,898.6,828.9,907.3,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
36,099,Seneca,New York,NY,31,78,75.5,78.6,76.5,831.6,757.4,993.1,898.6,791.2,872,-1111.1,12.1,21.7,17.1,-1111.1,-1111.1,5.9,4.5,7.1,6,3.3,8.6
36,101,Steuben,New York,NY,24,77.1,74.5,77.1,76.5,887.7,865.2,1013.5,898.6,863.4,912.1,15.3,14.7,24.5,17.1,10.2,20.4,7.4,5.7,8.2,6,5.9,8.9
36,103,Suffolk,New York,NY,1,77.9,75.6,79.2,76.5,818.2,694.4,924.7,898.6,809.6,826.9,14.8,11.9,20.2,17.1,12.7,16.8,6.1,5.3,6.9,6,5.5,6.7
36,105,Sullivan,New York,NY,24,75.4,74.5,77.1,76.5,941.3,865.2,1013.5,898.6,911.3,971.4,13.7,14.7,24.5,17.1,8.1,19.4,6.5,5.7,8.2,6,4.8,8.3
36,107,Tioga,New York,NY,45,78.3,76.1,78.9,76.5,787.3,755.7,961.4,898.6,753.5,821.2,9.2,8.8,18,17.1,4.6,13.7,5.5,4.2,6.8,6,3.9,7.2
36,109,Tompkins,New York,NY,19,79,74.9,79.3,76.5,749.6,742.3,1003.6,898.6,722.5,776.6,9.8,9.6,24.2,17.1,5.7,14,5.8,4.9,7.5,6,4.4,7.3
36,111,Ulster,New York,NY,14,77.5,75.1,79,76.5,822.7,752.4,977.6,898.6,799.4,846,16.6,11.6,20.6,17.1,12.4,20.9,6.9,5.3,7.3,6,5.7,8.1
36,113,Warren,New York,NY,21,77.8,75.3,78.9,76.5,793.8,755.9,958.4,898.6,765.3,822.3,14.7,13,23.4,17.1,8.3,21,5.1,5.3,7.4,6,3.5,6.7
36,115,Washington,New York,NY,20,77.5,74.7,78.7,76.5,899.1,800,1009,898.6,866.9,931.2,17.7,12,21.2,17.1,9.8,25.6,6.4,5.4,6.9,6,4.4,8.4
36,117,Wayne,New York,NY,46,77.3,75.7,79.7,76.5,855.3,728.7,983.1,898.6,828.7,881.8,15.7,8.2,15.9,17.1,10.3,21.2,6.9,4.7,6.9,6,5.2,8.6
36,119,Westchester,New York,NY,2,79.5,77.4,80.3,76.5,695.6,641.6,841.1,898.6,686.4,704.8,13.5,9.6,13.9,17.1,11.1,15.8,5.5,4.8,6.3,6,4.9,6.2
36,121,Wyoming,New York,NY,29,77.9,74.5,78,76.5,847.1,794.8,1008.8,898.6,808.5,885.8,15.8,11.7,22.8,17.1,7.3,24.4,4.8,4,8.8,6,2.8,6.7
36,123,Yates,New York,NY,43,77.1,74.8,77.6,76.5,896.3,823.7,1017.6,898.6,861.6,930.9,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,5.8,4.8,8.4,6,3.4,8.2
37,001,Alamance,North Carolina,NC,13,75.9,75.9,79.5,76.5,900,680,900,898.6,871.9,928,17.9,11.3,16.7,17.1,14.5,21.3,6.6,5.2,6.6,6,5.5,7.7
37,003,Alexander,North Carolina,NC,25,76.2,75.8,78.8,76.5,901,783.4,955.8,898.6,853.5,948.4,18.7,8.8,19.1,17.1,11.7,25.6,6.4,4.3,6.4,6,4.5,8.3
37,005,Alleghany,North Carolina,NC,64,76.1,74,76.9,76.5,910.2,869,1083.5,898.6,860.9,959.6,-1111.1,12.2,30.3,17.1,-1111.1,-1111.1,7.8,5.2,9.5,6,5,10.7
37,007,Anson,North Carolina,NC,76,73.3,72.2,75.5,76.5,1014.4,992.4,1133,898.6,976.8,1052,27.7,17.4,31.8,17.1,18.1,37.3,6,5.3,8.8,6,4,7.9
37,009,Ashe,North Carolina,NC,65,76.5,73.8,76.8,76.5,881.5,869.6,1078.7,898.6,848.8,914.3,24.1,16,29.1,17.1,18.4,29.8,6.3,4.7,8.2,6,4.8,7.7
37,011,Avery,North Carolina,NC,65,76.1,73.8,76.8,76.5,934.5,869.6,1078.7,898.6,891.4,977.5,25.5,16,29.1,17.1,15.5,35.4,7.4,4.7,8.2,6,4.7,10.1
37,013,Beaufort,North Carolina,NC,34,74.2,74.4,77.2,76.5,1011.1,839.5,1014.7,898.6,972.7,1049.6,26.6,14.9,26.6,17.1,19.8,33.4,8.2,5.5,8,6,6.3,10.1
37,015,Bertie,North Carolina,NC,68,73.2,72.5,74.7,76.5,1158.5,1014.6,1216.2,898.6,1113.8,1203.1,-1111.1,18.5,33,17.1,-1111.1,-1111.1,7.8,5,9.3,6,5.1,10.6
37,017,Bladen,North Carolina,NC,51,73,72.3,77.3,76.5,1136.4,780.2,1108.1,898.6,1085.9,1186.9,32.8,18.3,31.7,17.1,24.8,40.9,7.8,5.5,8,6,5.7,9.9
37,019,Brunswick,North Carolina,NC,24,75.8,74.5,77.1,76.5,868.9,865.2,1013.5,898.6,839.5,898.4,20.8,14.7,24.5,17.1,15.8,25.8,6.4,5.7,8.2,6,5.2,7.6
37,021,Buncombe,North Carolina,NC,16,76.4,75.5,78.2,76.5,875.6,729.2,931.7,898.6,854.4,896.7,16.7,11.9,20.4,17.1,14.9,18.5,5.6,5.6,7.4,6,5.1,6.1
37,023,Burke,North Carolina,NC,19,76.2,74.9,79.3,76.5,884.7,742.3,1003.6,898.6,857.6,911.7,26.5,9.6,24.2,17.1,21.4,31.6,7.4,4.9,7.5,6,6,8.8
37,025,Cabarrus,North Carolina,NC,11,76.3,76.2,79.5,76.5,930.8,691.3,923.4,898.6,899.9,961.6,20.3,8.2,15.9,17.1,16.2,24.3,5.6,4.5,6.3,6,4.6,6.6
37,027,Caldwell,North Carolina,NC,19,75.8,74.9,79.3,76.5,953,742.3,1003.6,898.6,922.8,983.2,21.9,9.6,24.2,17.1,17.2,26.6,6.7,4.9,7.5,6,5.4,8
37,029,Camden,North Carolina,NC,39,75.1,74.3,78.1,76.5,946,801,1014.9,898.6,872.3,1019.7,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
37,031,Carteret,North Carolina,NC,21,76,75.3,78.9,76.5,946.2,755.9,958.4,898.6,914.1,978.3,15.7,13,23.4,17.1,11.4,19.9,5.4,5.3,7.4,6,4.3,6.6
37,033,Caswell,North Carolina,NC,41,74.2,73.3,76.8,76.5,1021.4,909.2,1133.1,898.6,980.4,1062.5,24.2,12.9,25.5,17.1,14.5,34,6,4.5,8.5,6,3.6,8.3
37,035,Catawba,North Carolina,NC,11,75.6,76.2,79.5,76.5,922.1,691.3,923.4,898.6,893.2,951,15.9,8.2,15.9,17.1,12.6,19.2,5.8,4.5,6.3,6,4.8,6.8
37,037,Chatham,North Carolina,NC,26,77.3,76,79,76.5,816.8,734.7,941.3,898.6,784.3,849.4,11.7,11.2,21.7,17.1,8.2,15.3,4.4,4.6,7.4,6,3.4,5.3
37,039,Cherokee,North Carolina,NC,65,75.8,73.8,76.8,76.5,904.6,869.6,1078.7,898.6,871,938.3,21.4,16,29.1,17.1,14.3,28.5,6.9,4.7,8.2,6,4.7,9
37,041,Chowan,North Carolina,NC,43,74.8,74.8,77.6,76.5,946.8,823.7,1017.6,898.6,902.3,991.4,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,5.9,4.8,8.4,6,3.8,8.1
37,043,Clay,North Carolina,NC,64,75.8,74,76.9,76.5,787.7,869,1083.5,898.6,738,837.3,-1111.1,12.2,30.3,17.1,-1111.1,-1111.1,5,5.2,9.5,6,2.4,7.6
37,045,Cleveland,North Carolina,NC,19,74.4,74.9,79.3,76.5,984.7,742.3,1003.6,898.6,957.4,1012,25.1,9.6,24.2,17.1,19.5,30.8,6.3,4.9,7.5,6,4.9,7.6
37,047,Columbus,North Carolina,NC,8,72.7,72.2,75.6,76.5,1107,911.7,1136.1,898.6,1068.4,1145.6,26,16.5,29.4,17.1,20.2,31.7,7.8,5.5,8.7,6,6,9.5
37,049,Craven,North Carolina,NC,23,75.5,73.7,77.3,76.5,949.4,855.1,1103.9,898.6,920.3,978.4,17.5,13.7,24,17.1,13.7,21.3,5.1,4.8,7.7,6,4.1,6
37,051,Cumberland,North Carolina,NC,5,74.3,73.5,77.8,76.5,1007.4,792,1030.7,898.6,981.1,1033.8,14.2,13.2,21.1,17.1,12,16.4,5.6,5.3,7,6,4.9,6.2
37,053,Currituck,North Carolina,NC,39,75.1,74.3,78.1,76.5,987.6,801,1014.9,898.6,938.5,1036.7,25.1,10.9,26.6,17.1,15.1,35.1,8,4.2,8.6,6,5.3,10.8
37,055,Dare,North Carolina,NC,25,77.1,75.8,78.8,76.5,857.9,783.4,955.8,898.6,809.2,906.6,10.9,8.8,19.1,17.1,6.4,15.4,4.8,4.3,6.4,6,3.3,6.4
37,057,Davidson,North Carolina,NC,11,76.4,76.2,79.5,76.5,931.7,691.3,923.4,898.6,903.6,959.8,22.4,8.2,15.9,17.1,18.6,26.2,6,4.5,6.3,6,5,6.9
37,059,Davie,North Carolina,NC,25,76.4,75.8,78.8,76.5,899.4,783.4,955.8,898.6,856.7,942.1,19.8,8.8,19.1,17.1,12.5,27.1,5.6,4.3,6.4,6,3.8,7.4
37,061,Duplin,North Carolina,NC,52,73.6,71.6,75.4,76.5,1044,950,1196,898.6,1003.6,1084.5,25.3,19.7,31.8,17.1,18.2,32.3,6.8,5.8,9.5,6,4.7,8.9
37,063,Durham,North Carolina,NC,14,75.6,75.1,79,76.5,874.3,752.4,977.6,898.6,850,898.6,14.2,11.6,20.6,17.1,11.8,16.7,5,5.3,7.3,6,4.4,5.7
37,065,Edgecombe,North Carolina,NC,8,72,72.2,75.6,76.5,1148.4,911.7,1136.1,898.6,1107.8,1189.1,32.8,16.5,29.4,17.1,25.6,39.9,5.6,5.5,8.7,6,4.3,6.8
37,067,Forsyth,North Carolina,NC,4,76.4,75.7,78.9,76.5,883.9,748.9,941.9,898.6,864.9,903,14.4,12.3,18.3,17.1,12.5,16.3,5.6,5.5,6.5,6,5,6.2
37,069,Franklin,North Carolina,NC,32,74.9,73.4,77.9,76.5,993.7,824,1076.8,898.6,951.4,1035.9,21,9.1,27.7,17.1,15.5,26.4,5.7,5.5,8.6,6,4.3,7.2
37,071,Gaston,North Carolina,NC,15,73.9,74.8,77.3,76.5,1036.1,846.5,1011.1,898.6,1009.5,1062.7,24.1,10.9,18.5,17.1,19.7,28.6,6.5,5,6.9,6,5.6,7.4
37,073,Gates,North Carolina,NC,43,74.8,74.8,77.6,76.5,1056.5,823.7,1017.6,898.6,995.9,1117.2,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,6.2,4.8,8.4,6,3.7,8.6
37,075,Graham,North Carolina,NC,71,75.8,73.1,76.2,76.5,966.4,937.7,1087.4,898.6,905.3,1027.6,-1111.1,18.4,35.9,17.1,-1111.1,-1111.1,7,4.7,9,6,4.4,9.5
37,077,Granville,North Carolina,NC,28,74.8,74.9,79.4,76.5,988.7,722,1002.4,898.6,947,1030.3,16.7,10.1,24.6,17.1,11.8,21.6,5.2,4.2,7.8,6,4,6.4
37,079,Greene,North Carolina,NC,41,73.2,73.3,76.8,76.5,948.4,909.2,1133.1,898.6,902.8,994,22.8,12.9,25.5,17.1,13,32.7,3.7,4.5,8.5,6,1.9,5.5
37,081,Guilford,North Carolina,NC,4,76.7,75.7,78.9,76.5,845.7,748.9,941.9,898.6,829.5,862,14.7,12.3,18.3,17.1,13,16.4,5.5,5.5,6.5,6,5,6
37,083,Halifax,North Carolina,NC,8,73.5,72.2,75.6,76.5,1037.4,911.7,1136.1,898.6,1001.9,1072.8,27.7,16.5,29.4,17.1,20.7,34.8,6,5.5,8.7,6,4.3,7.7
37,085,Harnett,North Carolina,NC,23,74.9,73.7,77.3,76.5,959,855.1,1103.9,898.6,927.7,990.3,16.4,13.7,24,17.1,12.3,20.5,4.8,4.8,7.7,6,3.7,5.8
37,087,Haywood,North Carolina,NC,21,76.9,75.3,78.9,76.5,873.3,755.9,958.4,898.6,842.9,903.8,25.2,13,23.4,17.1,19.8,30.6,6.9,5.3,7.4,6,5.6,8.3
37,089,Henderson,North Carolina,NC,21,78,75.3,78.9,76.5,785.4,755.9,958.4,898.6,764,806.8,17.6,13,23.4,17.1,14.3,20.9,6,5.3,7.4,6,5,7
37,091,Hertford,North Carolina,NC,76,72.6,72.2,75.5,76.5,1084.1,992.4,1133,898.6,1043.9,1124.4,26.2,17.4,31.8,17.1,18.8,33.6,7.1,5.3,8.8,6,5.2,9
37,093,Hoke,North Carolina,NC,33,74,74,77.3,76.5,1075.8,836.7,1050.9,898.6,1012.5,1139.1,17,13.4,24.7,17.1,12.1,21.9,4.9,5.2,7.3,6,3.7,6.1
37,095,Hyde,North Carolina,NC,74,73.2,73.3,76.9,76.5,947.6,854.9,1097.1,898.6,875.2,1020,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
37,097,Iredell,North Carolina,NC,11,75.9,76.2,79.5,76.5,897.1,691.3,923.4,898.6,866.8,927.5,18.3,8.2,15.9,17.1,14.1,22.6,5.3,4.5,6.3,6,4.4,6.2
37,099,Jackson,North Carolina,NC,32,76.5,73.4,77.9,76.5,896.8,824,1076.8,898.6,851.9,941.8,16.5,9.1,27.7,17.1,11.1,21.9,5.1,5.5,8.6,6,3.8,6.4
37,101,Johnston,North Carolina,NC,14,75.1,75.1,79,76.5,942.6,752.4,977.6,898.6,908,977.1,21.8,11.6,20.6,17.1,17.4,26.3,6.7,5.3,7.3,6,5.5,7.9
37,103,Jones,North Carolina,NC,67,73.6,72.8,74.7,76.5,1023.1,957.4,1142.2,898.6,964,1082.1,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9,6,-1111.1,-1111.1
37,105,Lee,North Carolina,NC,29,74.5,74.5,78,76.5,938.2,794.8,1008.8,898.6,900.3,976.1,19.8,11.7,22.8,17.1,14.3,25.4,5.8,4,8.8,6,4.3,7.2
37,107,Lenoir,North Carolina,NC,8,73.2,72.2,75.6,76.5,1114.6,911.7,1136.1,898.6,1077.9,1151.3,22.8,16.5,29.4,17.1,16.6,29,6.9,5.5,8.7,6,5.2,8.6
37,109,Lincoln,North Carolina,NC,17,75.9,76.2,79.9,76.5,942.7,705,942.7,898.6,907.5,977.9,20.1,6.9,16.6,17.1,14.5,25.7,5.6,4.5,6.8,6,4.3,7
37,111,McDowell,North Carolina,NC,30,78.2,74.8,78.2,76.5,774.3,784.6,1000,898.6,738.5,810.1,25.4,12.3,26,17.1,18.7,32.1,7.2,4.5,7.3,6,5.5,9
37,113,Macon,North Carolina,NC,49,77.8,73.9,77.6,76.5,800.9,802.3,1046.3,898.6,763.6,838.3,19.7,14.1,27.1,17.1,13.7,25.7,7.2,5.4,8.4,6,5.3,9.2
37,115,Madison,North Carolina,NC,64,77.5,74,76.9,76.5,883.9,869,1083.5,898.6,845.8,921.9,24,12.2,30.3,17.1,15.7,32.2,5.8,5.2,9.5,6,3.9,7.7
37,117,Martin,North Carolina,NC,36,71.2,71.6,75.4,76.5,1336.5,922.9,1158.2,898.6,1277,1396.1,21.8,19.2,27.7,17.1,14.2,29.5,6.1,5.6,8.2,6,4.4,7.8
37,119,Mecklenburg,North Carolina,NC,3,76.9,73.6,78.2,76.5,848.6,787.3,1024.9,898.6,834.2,863,13,11.7,19.5,17.1,11.5,14.4,4.9,5.2,6.6,6,4.5,5.3
37,121,Mitchell,North Carolina,NC,60,76.1,74.9,78.7,76.5,961.7,778.3,1061,898.6,918.7,1004.7,-1111.1,10.5,27,17.1,-1111.1,-1111.1,7.7,4.6,7.7,6,4.8,10.6
37,123,Montgomery,North Carolina,NC,42,75.6,73.3,77.8,76.5,914.5,827.1,1110.4,898.6,878.6,950.5,30.8,13,29.3,17.1,20.8,40.7,6.2,4.7,8.2,6,4.4,8.1
37,125,Moore,North Carolina,NC,21,77.7,75.3,78.9,76.5,771.2,755.9,958.4,898.6,747.5,795,16.1,13,23.4,17.1,11.3,20.9,4.2,5.3,7.4,6,3.2,5.3
37,127,Nash,North Carolina,NC,20,74.5,74.7,78.7,76.5,1022.8,800,1009,898.6,992.4,1053.1,21.2,12,21.2,17.1,16.8,25.5,5.5,5.4,6.9,6,4.4,6.7
37,129,New Hanover,North Carolina,NC,14,76.9,75.1,79,76.5,864.7,752.4,977.6,898.6,838.9,890.5,14.5,11.6,20.6,17.1,11.6,17.4,5.3,5.3,7.3,6,4.5,6
37,131,Northampton,North Carolina,NC,73,73.9,73.7,75.5,76.5,1029.2,937.7,1090.7,898.6,990.5,1067.9,29.2,15.6,34.3,17.1,20.1,38.3,6.6,4.7,10.1,6,4.6,8.7
37,133,Onslow,North Carolina,NC,6,75.2,73.5,77.3,76.5,945.2,829.9,1032.7,898.6,904.1,986.2,12.7,12.7,21.7,17.1,9.7,15.8,5.4,5.2,7.6,6,4.5,6.3
37,135,Orange,North Carolina,NC,11,77.9,76.2,79.5,76.5,788.6,691.3,923.4,898.6,754.5,822.7,10.3,8.2,15.9,17.1,7.2,13.5,4.7,4.5,6.3,6,4,5.5
37,137,Pamlico,North Carolina,NC,64,74.2,74,76.9,76.5,885.4,869,1083.5,898.6,838.7,932,12.7,12.2,30.3,17.1,5.8,19.6,-1111.1,5.2,9.5,6,-1111.1,-1111.1
37,139,Pasquotank,North Carolina,NC,53,75.1,71.4,75.7,76.5,967.7,936.2,1241.2,898.6,923.5,1011.9,22.9,14.9,37,17.1,16,29.8,5.4,5.4,10.9,6,3.8,7
37,141,Pender,North Carolina,NC,32,76.3,73.4,77.9,76.5,871.4,824,1076.8,898.6,831.2,911.7,20.6,9.1,27.7,17.1,13.4,27.8,8.1,5.5,8.6,6,5.8,10.3
37,143,Perquimans,North Carolina,NC,73,74.8,73.7,75.5,76.5,937.7,937.7,1090.7,898.6,887.7,987.7,12,15.6,34.3,17.1,5.2,18.8,-1111.1,4.7,10.1,6,-1111.1,-1111.1
37,145,Person,North Carolina,NC,28,75.2,74.9,79.4,76.5,990.9,722,1002.4,898.6,946,1035.9,21.6,10.1,24.6,17.1,14.3,28.9,5.7,4.2,7.8,6,3.9,7.4
37,147,Pitt,North Carolina,NC,7,74.7,72.7,78.5,76.5,966.8,782.1,1107.4,898.6,932.9,1000.8,15.9,15.5,25.1,17.1,13.1,18.8,5.3,5.4,7.4,6,4.5,6
37,149,Polk,North Carolina,NC,55,78,76,79.8,76.5,810.9,715.6,931.4,898.6,777.5,844.3,16.7,8.3,22.6,17.1,7.7,25.7,6.3,3.5,7.1,6,3.7,8.8
37,151,Randolph,North Carolina,NC,11,76.8,76.2,79.5,76.5,885.2,691.3,923.4,898.6,855.4,915,17,8.2,15.9,17.1,13.9,20.1,5.6,4.5,6.3,6,4.6,6.6
37,153,Richmond,North Carolina,NC,33,73,74,77.3,76.5,1118,836.7,1050.9,898.6,1075.3,1160.6,30.8,13.4,24.7,17.1,22.9,38.8,6.9,5.2,7.3,6,5.1,8.8
37,155,Robeson,North Carolina,NC,7,71.5,72.7,78.5,76.5,1179.6,782.1,1107.4,898.6,1140.6,1218.7,28,15.5,25.1,17.1,24.1,32,7.2,5.4,7.4,6,6.1,8.2
37,157,Rockingham,North Carolina,NC,21,75,75.3,78.9,76.5,982.9,755.9,958.4,898.6,956,1009.7,22,13,23.4,17.1,17.3,26.8,7.1,5.3,7.4,6,5.7,8.5
37,159,Rowan,North Carolina,NC,16,75.3,75.5,78.2,76.5,908.9,729.2,931.7,898.6,880.7,937.2,22.2,11.9,20.4,17.1,18.1,26.3,6.9,5.6,7.4,6,5.7,8.1
37,161,Rutherford,North Carolina,NC,21,74.7,75.3,78.9,76.5,975.5,755.9,958.4,898.6,944.1,1007,22.6,13,23.4,17.1,17.3,27.9,7,5.3,7.4,6,5.6,8.4
37,163,Sampson,North Carolina,NC,23,74,73.7,77.3,76.5,1044.4,855.1,1103.9,898.6,1007.8,1081,23.9,13.7,24,17.1,17.8,29.9,6,4.8,7.7,6,4.2,7.8
37,165,Scotland,North Carolina,NC,53,72.2,71.4,75.7,76.5,1062,936.2,1241.2,898.6,1012.2,1111.7,33.6,14.9,37,17.1,24.3,42.8,5.8,5.4,10.9,6,3.6,8
37,167,Stanly,North Carolina,NC,21,75.2,75.3,78.9,76.5,958.4,755.9,958.4,898.6,924,992.7,21.5,13,23.4,17.1,15.3,27.6,6.4,5.3,7.4,6,4.7,8.1
37,169,Stokes,North Carolina,NC,25,76.3,75.8,78.8,76.5,955.8,783.4,955.8,898.6,914.6,997.1,19.1,8.8,19.1,17.1,13.1,25.1,5.5,4.3,6.4,6,3.8,7.3
37,171,Surry,North Carolina,NC,21,75.9,75.3,78.9,76.5,904.7,755.9,958.4,898.6,876,933.3,25.9,13,23.4,17.1,21.4,30.3,7.2,5.3,7.4,6,5.9,8.4
37,173,Swain,North Carolina,NC,76,75.8,72.2,75.5,76.5,1049.4,992.4,1133,898.6,996.6,1102.1,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,8.5,5.3,8.8,6,6,11
37,175,Transylvania,North Carolina,NC,30,78.2,74.8,78.2,76.5,814.7,784.6,1000,898.6,775.8,853.6,16.4,12.3,26,17.1,10.3,22.4,6.4,4.5,7.3,6,4.9,7.8
37,177,Tyrrell,North Carolina,NC,74,73.2,73.3,76.9,76.5,941.9,854.9,1097.1,898.6,854.5,1029.4,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3,11.3,6,-1111.1,-1111.1
37,179,Union,North Carolina,NC,12,76.4,76.2,79.8,76.5,896.4,693,923,898.6,861.7,931,12.5,7.9,14.3,17.1,9.4,15.6,4.9,4.4,6.4,6,3.9,5.8
37,181,Vance,North Carolina,NC,53,72.3,71.4,75.7,76.5,1137.5,936.2,1241.2,898.6,1091.8,1183.2,25.2,14.9,37,17.1,19.1,31.2,5.9,5.4,10.9,6,4.5,7.4
37,183,Wake,North Carolina,NC,2,78.1,77.4,80.3,76.5,787,641.6,841.1,898.6,771.3,802.7,9.9,9.6,13.9,17.1,8.6,11.1,3.9,4.8,6.3,6,3.6,4.3
37,185,Warren,North Carolina,NC,73,73.9,73.7,75.5,76.5,938.4,937.7,1090.7,898.6,899,977.7,-1111.1,15.6,34.3,17.1,-1111.1,-1111.1,6.9,4.7,10.1,6,5.3,8.5
37,187,Washington,North Carolina,NC,69,73.2,72.3,74.8,76.5,1011.6,988.3,1172,898.6,961.7,1061.5,19.8,18.9,38.5,17.1,11.3,28.3,6,5.3,10.4,6,3.6,8.4
37,189,Watauga,North Carolina,NC,32,78.6,73.4,77.9,76.5,791.1,824,1076.8,898.6,750.5,831.7,15.3,9.1,27.7,17.1,10.4,20.2,6.6,5.5,8.6,6,5,8.1
37,191,Wayne,North Carolina,NC,6,73.7,73.5,77.3,76.5,1031.8,829.9,1032.7,898.6,994.9,1068.7,19.1,12.7,21.7,17.1,14.4,23.7,6,5.2,7.6,6,4.7,7.2
37,193,Wilkes,North Carolina,NC,19,76.1,74.9,79.3,76.5,924.4,742.3,1003.6,898.6,892.8,955.9,24.2,9.6,24.2,17.1,20,28.5,6.4,4.9,7.5,6,5.4,7.5
37,195,Wilson,North Carolina,NC,8,73.7,72.2,75.6,76.5,1009.7,911.7,1136.1,898.6,977.2,1042.2,20.7,16.5,29.4,17.1,15.8,25.6,6.5,5.5,8.7,6,5.2,7.8
37,197,Yadkin,North Carolina,NC,26,76.4,76,79,76.5,942.9,734.7,941.3,898.6,900,985.8,21.9,11.2,21.7,17.1,15.7,28,6.7,4.6,7.4,6,4.9,8.5
37,199,Yancey,North Carolina,NC,65,77.5,73.8,76.8,76.5,763.1,869.6,1078.7,898.6,727.1,799.2,-1111.1,16,29.1,17.1,-1111.1,-1111.1,5.4,4.7,8.2,6,3.3,7.6
38,001,Adams,North Dakota,ND,81,76.7,76.6,78.4,76.5,794.3,698.5,924.8,898.6,711.4,877.2,12.8,10.3,22.2,17.1,6.7,18.8,4,3.3,7.3,6,2.2,5.7
38,003,Barnes,North Dakota,ND,58,78.3,76.6,78.7,76.5,798.1,735.9,886.6,898.6,755.6,840.6,12.1,10.4,24.1,17.1,8.7,15.6,4.1,3.1,6.4,6,3.2,5
38,005,Benson,North Dakota,ND,88,76.8,74.8,78.4,76.5,913,759.5,1056.9,898.6,843.4,982.6,19.6,11.5,32.4,17.1,12.1,27.1,4.9,3.8,10.3,6,3.2,6.7
38,007,Billings,North Dakota,ND,80,77.6,75.8,80.8,76.5,533.3,611.2,988.8,898.6,385.4,719.3,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
38,009,Bottineau,North Dakota,ND,81,77.2,76.6,78.4,76.5,770.9,698.5,924.8,898.6,720.3,821.5,17.8,10.3,22.2,17.1,12.1,23.4,4.7,3.3,7.3,6,3.3,6.2
38,011,Bowman,North Dakota,ND,81,76.7,76.6,78.4,76.5,828.5,698.5,924.8,898.6,748.7,908.4,16.8,10.3,22.2,17.1,9.6,24.1,5,3.3,7.3,6,3,6.9
38,013,Burke,North Dakota,ND,81,77.2,76.6,78.4,76.5,727.7,698.5,924.8,898.6,636.5,819,12.9,10.3,22.2,17.1,6.5,19.2,3.5,3.3,7.3,6,1.9,5.1
