State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac
37,047,Columbus,North Carolina,NC,8,1,3,3,0,3,8,11,4,11,0,3,0,5,4,5,0,3,0,65,4,8,1999-2003,81,72.6,89.4,89.4,82.4,96.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,049,Craven,North Carolina,NC,23,2,3,0,3,3,14,10,3,14,0,3,0,3,3,9,0,3,0,4,3,5,1999-2003,85.4,78.4,92.4,95.9,93,98.9,-1111.1,-1111.1,-1111.1,77.6,69.9,85.2,74.1,66.1,82.1
37,051,Cumberland,North Carolina,NC,5,5,3,9,10,3,37,18,3,37,0,3,0,12,3,37,0,3,0,37,4,18,2001-2003,89.7,86.2,93.3,86.1,80.9,91.4,55.3,49.7,60.8,64,56.8,71.3,64,56.5,71.5
37,053,Currituck,North Carolina,NC,39,0,3,0,2,3,7,2,3,4,0,3,0,1,4,5,0,3,0,3,4,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,055,Dare,North Carolina,NC,25,2,3,2,2,3,3,1,3,2,0,3,0,0,3,2,0,3,0,0,3,0,1999-2003,86.8,78,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,057,Davidson,North Carolina,NC,11,0,3,5,0,3,9,0,3,5,0,3,0,0,3,18,0,3,0,7,4,5,2001-2003,83.6,77.8,89.3,79.4,71.2,87.7,33.5,27,40,62.8,53.7,72,63.9,55.1,72.6
37,059,Davie,North Carolina,NC,25,0,3,2,0,3,4,0,3,2,0,3,0,0,3,2,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,061,Duplin,North Carolina,NC,52,1,3,0,3,3,5,3,3,5,0,3,0,2,4,2,0,3,0,1,3,7,1999-2003,87.9,79.5,96.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,063,Durham,North Carolina,NC,14,2,3,7,22,4,14,15,3,14,0,3,0,7,3,21,0,3,0,80,4,14,2001-2003,87.1,82.9,91.4,88,80.9,95.1,56.9,50.3,63.5,67.8,59.8,75.9,70.3,62.7,78
37,065,Edgecombe,North Carolina,NC,8,0,3,3,2,3,8,23,4,11,0,3,0,0,3,6,0,3,0,5,4,8,1999-2003,85.3,77.5,93.1,87.7,79.7,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,067,Forsyth,North Carolina,NC,4,7,4,9,57,4,28,31,4,19,0,3,0,18,4,19,0,3,0,19,4,9,2001-2003,89,86.3,91.6,85.8,81.5,90,57.8,54,61.6,67.3,62.2,72.5,69.3,64.5,74.1
37,069,Franklin,North Carolina,NC,32,2,4,0,5,4,5,2,3,5,0,3,0,5,4,2,0,3,0,3,4,2,1999-2003,88,81.7,94.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,071,Gaston,North Carolina,NC,15,3,3,6,9,3,17,29,4,12,0,3,0,1,3,12,0,3,0,6,3,6,2001-2003,83,77.5,88.4,83.5,75.4,91.5,47.5,40.2,54.8,59.7,51.4,67.9,56,47.8,64.1
37,073,Gates,North Carolina,NC,43,1,4,0,0,3,6,5,4,2,0,3,0,1,3,2,0,3,0,10,4,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,075,Graham,North Carolina,NC,71,0,3,0,0,3,4,0,3,2,0,3,0,2,4,2,0,3,0,1,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,88.3,79.5,97.1,-1111.1,-1111.1,-1111.1
37,077,Granville,North Carolina,NC,28,1,3,3,6,4,5,5,4,5,0,3,0,3,3,8,0,3,0,18,4,3,1999-2003,84.5,74.7,94.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,079,Greene,North Carolina,NC,41,3,4,2,6,4,4,3,3,6,0,3,0,3,4,2,0,3,0,13,4,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,081,Guilford,North Carolina,NC,4,1,3,13,31,3,39,55,4,26,0,3,0,7,3,26,0,3,0,148,4,13,2001-2003,87.9,84.8,91,86.1,82.4,89.9,54.5,50.3,58.7,64,59.4,68.7,64.2,59.6,68.8
37,083,Halifax,North Carolina,NC,8,1,3,3,9,4,9,12,4,11,0,3,0,0,3,6,0,3,0,3,3,9,1999-2003,88.7,83.4,94,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,085,Harnett,North Carolina,NC,23,2,3,0,9,3,14,2,3,14,0,3,0,2,3,9,0,3,0,8,4,5,1999-2003,85.4,78.5,92.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,087,Haywood,North Carolina,NC,21,0,3,3,5,4,5,2,3,5,0,3,0,0,3,8,0,3,0,0,3,3,1999-2003,76.2,67.5,85,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,68,58.6,77.3,65.7,56,75.3
37,089,Henderson,North Carolina,NC,21,1,3,5,16,4,9,15,4,9,0,3,0,2,3,14,0,3,0,0,3,5,1999-2003,86.9,81.8,91.9,84.8,78.1,91.4,54.3,47.2,61.5,66.8,59.3,74.3,64.9,57.4,72.3
37,091,Hertford,North Carolina,NC,76,0,3,0,8,4,9,9,4,7,0,3,0,0,3,2,0,3,0,8,3,23,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,093,Hoke,North Carolina,NC,33,0,3,0,0,3,4,2,3,4,1,4,0,2,3,5,0,3,0,9,4,4,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,095,Hyde,North Carolina,NC,74,0,3,0,1,3,6,2,4,1,0,3,0,0,3,1,0,3,0,7,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,097,Iredell,North Carolina,NC,11,4,3,4,9,3,8,9,4,4,0,3,0,9,4,16,0,3,0,1,3,4,2001-2003,83.4,77.9,89,76.2,67.4,84.9,-1111.1,-1111.1,-1111.1,75.8,66.6,85,71.6,61.7,81.5
37,099,Jackson,North Carolina,NC,32,2,4,0,6,4,3,3,4,3,0,3,0,2,3,2,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,101,Johnston,North Carolina,NC,14,0,3,4,6,3,8,3,3,8,0,3,0,6,4,12,0,3,0,8,4,8,2001-2003,88.4,84.3,92.6,81.3,72.9,89.7,51.2,41.3,61.2,-1111.1,-1111.1,-1111.1,75.2,65.9,84.5
37,103,Jones,North Carolina,NC,67,2,4,0,1,3,3,1,3,3,0,3,0,0,3,1,0,3,0,14,4,12,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,105,Lee,North Carolina,NC,29,0,3,0,3,3,5,9,4,3,0,3,0,0,3,13,0,3,0,6,4,3,1999-2003,87.1,79.2,95,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,107,Lenoir,North Carolina,NC,8,6,4,3,0,3,9,9,3,12,0,3,0,2,4,6,0,3,0,6,4,9,1999-2003,83.8,75.9,91.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,109,Lincoln,North Carolina,NC,17,0,3,3,3,3,7,1,3,3,0,3,0,2,3,16,0,3,0,1,3,0,1999-2003,90.6,85.2,96,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,111,McDowell,North Carolina,NC,30,3,4,0,10,4,4,8,4,4,0,3,0,5,4,6,0,3,0,2,4,2,1999-2003,88.5,81,96.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,113,Macon,North Carolina,NC,49,0,3,2,1,3,5,0,3,3,0,3,0,0,3,9,0,3,0,0,3,2,1999-2003,83.6,74.4,92.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,115,Madison,North Carolina,NC,64,2,4,0,28,4,6,28,4,4,0,3,0,4,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,117,Martin,North Carolina,NC,36,1,4,0,2,3,8,2,3,6,0,3,0,0,3,1,0,3,0,2,4,3,1999-2003,89.4,80.5,98.3,90.8,83.5,98.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,119,Mecklenburg,North Carolina,NC,3,17,3,22,88,4,110,116,4,88,0,3,0,20,3,66,0,3,0,73,3,132,2001-2003,87.9,85.7,90.1,83.4,79.4,87.5,54.4,50.5,58.4,67,62.6,71.5,68,63.6,72.3
37,121,Mitchell,North Carolina,NC,60,0,3,0,1,3,6,1,3,2,0,3,0,0,3,5,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,123,Montgomery,North Carolina,NC,42,2,4,0,5,3,18,4,3,5,0,3,0,0,3,8,0,3,0,55,4,8,1994-2003,90.5,84.7,96.4,84.7,75,94.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,125,Moore,North Carolina,NC,21,0,3,4,4,3,8,5,3,8,0,3,0,3,3,11,0,3,0,41,4,4,1999-2003,87,80.8,93.1,88.9,84,93.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,74.4,65.3,83.5
37,127,Nash,North Carolina,NC,20,1,3,0,7,3,13,12,4,13,0,3,0,4,3,9,0,3,0,26,4,4,1999-2003,85,77.8,92.3,88.9,82.2,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,129,New Hanover,North Carolina,NC,14,1,3,5,9,3,10,21,4,10,0,3,0,7,3,15,0,3,0,18,4,10,2001-2003,87.3,81.6,93.1,80.7,72.6,88.7,56,48.8,63.2,60.9,53,68.8,72,65.6,78.4
37,131,Northampton,North Carolina,NC,73,2,4,0,7,4,4,5,4,4,0,3,0,1,3,7,0,3,0,9,4,7,1994-2003,-1111.1,-1111.1,-1111.1,90.9,82.3,99.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,133,Onslow,North Carolina,NC,6,1,3,0,2,3,13,4,3,18,0,3,0,4,3,18,0,3,0,2,3,9,2001-2003,92,88.5,95.6,-1111.1,-1111.1,-1111.1,51.7,42.7,60.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,135,Orange,North Carolina,NC,11,3,3,4,10,4,7,10,4,4,0,3,0,8,4,14,0,3,0,21,4,4,2001-2003,88,82.9,93.2,84,78.3,89.7,60.6,52.7,68.5,70.8,63.3,78.3,78.2,72.3,84.2
37,137,Pamlico,North Carolina,NC,64,0,3,0,0,3,4,1,3,3,0,3,0,1,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,139,Pasquotank,North Carolina,NC,53,1,4,0,0,3,2,3,3,4,0,3,0,4,4,0,0,3,0,3,4,7,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,141,Pender,North Carolina,NC,32,0,3,0,1,3,4,2,3,4,0,3,0,0,3,2,0,3,0,3,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,143,Perquimans,North Carolina,NC,73,0,3,0,1,3,2,0,3,2,0,3,0,0,3,3,0,3,0,5,4,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,145,Person,North Carolina,NC,28,0,3,2,0,3,4,3,4,4,0,3,0,0,3,5,0,3,0,2,4,2,1999-2003,92,86,98.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,147,Pitt,North Carolina,NC,7,3,4,4,12,3,16,4,3,16,0,3,0,0,3,8,0,3,0,1,3,16,2001-2003,89.8,86.8,92.7,76.6,67.7,85.6,50.3,41.8,58.7,62.5,52.8,72.3,66.7,57.8,75.6
37,149,Polk,North Carolina,NC,55,0,3,0,2,3,4,6,4,2,0,3,0,2,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,151,Randolph,North Carolina,NC,11,3,3,4,9,3,8,11,4,4,0,3,0,2,3,16,0,3,0,7,4,4,2001-2003,86.7,83.2,90.2,81.1,74.7,87.5,44.1,36.7,51.4,57.3,47.9,66.6,65.7,56.8,74.6
37,153,Richmond,North Carolina,NC,33,0,3,0,3,3,5,5,4,5,0,3,0,0,3,7,0,3,0,19,4,5,1999-2003,86.7,78.7,94.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,155,Robeson,North Carolina,NC,7,3,4,4,12,3,15,1,3,15,0,3,0,1,3,7,0,3,0,122,4,15,2001-2003,88.6,85.1,92.2,78.5,72.4,84.6,39,31.1,46.8,59.2,50.2,68.3,60,51,68.9
37,157,Rockingham,North Carolina,NC,21,0,3,5,10,4,9,11,4,9,0,3,0,3,3,14,0,3,0,26,4,5,1999-2003,88,82.7,93.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,159,Rowan,North Carolina,NC,16,2,3,4,3,3,20,5,3,8,0,3,0,7,4,24,0,3,0,5,4,4,2001-2003,76.1,69,83.1,77.5,67.7,87.3,-1111.1,-1111.1,-1111.1,63.3,53.7,72.9,66,56.8,75.1
37,161,Rutherford,North Carolina,NC,21,1,3,3,0,3,6,1,3,6,0,3,0,3,3,9,0,3,0,0,3,3,1999-2003,82.5,73,92,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,163,Sampson,North Carolina,NC,23,0,3,0,7,3,9,3,3,9,0,3,0,0,3,6,0,3,0,4,3,3,1999-2003,86.1,77.1,95,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,165,Scotland,North Carolina,NC,53,0,3,0,3,4,2,4,3,4,0,3,0,5,4,0,0,3,0,3,4,7,1999-2003,-1111.1,-1111.1,-1111.1,90.4,82.3,98.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,167,Stanly,North Carolina,NC,21,1,3,3,0,3,6,8,4,6,0,3,0,21,4,9,0,3,0,8,4,3,1999-2003,75.7,65.7,85.7,86.7,78,95.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,169,Stokes,North Carolina,NC,25,2,3,2,3,3,4,2,3,2,0,3,0,2,3,2,0,3,0,2,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,171,Surry,North Carolina,NC,21,0,3,4,1,3,7,11,4,7,0,3,0,4,3,11,0,3,0,2,4,4,1999-2003,83.3,76.9,89.8,-1111.1,-1111.1,-1111.1,42.3,33.1,51.5,70.7,63,78.4,68.3,59.7,76.8
37,173,Swain,North Carolina,NC,76,0,3,0,4,4,5,6,4,4,0,3,0,2,4,1,0,3,0,0,3,13,1994-2003,91.3,84.9,97.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,175,Transylvania,North Carolina,NC,30,1,4,0,1,3,3,3,4,3,0,3,0,0,3,4,0,3,0,1,4,1,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,177,Tyrrell,North Carolina,NC,74,0,3,0,0,3,4,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,179,Union,North Carolina,NC,12,2,3,4,10,3,8,8,4,4,0,3,0,17,4,17,0,3,0,2,3,0,2001-2003,85.9,80.9,90.9,81.3,73.5,89,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,181,Vance,North Carolina,NC,53,0,3,0,2,3,2,7,4,4,0,3,0,0,3,0,0,3,0,26,4,9,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.1,10.8,29.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,183,Wake,North Carolina,NC,2,12,3,20,70,3,81,58,4,41,0,3,0,23,3,61,0,3,0,54,4,20,2001-2003,87.6,84.9,90.3,87,82.9,91.1,57.9,53.6,62.2,70.9,65.9,75.8,80.6,76.2,85
37,185,Warren,North Carolina,NC,73,0,3,0,0,3,4,1,3,4,0,3,0,1,3,6,0,3,0,22,4,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,187,Washington,North Carolina,NC,69,0,3,0,0,3,6,8,4,4,0,3,0,0,3,0,0,3,0,11,4,12,1994-2003,91.5,83.1,99.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,189,Watauga,North Carolina,NC,32,0,3,0,3,3,4,1,3,4,0,3,0,6,4,2,0,3,0,0,3,2,1999-2003,84.4,77.1,91.8,88.5,80.5,96.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,191,Wayne,North Carolina,NC,6,0,3,0,1,3,10,2,3,14,0,3,0,4,3,14,0,3,0,4,3,7,2001-2003,85.3,78.1,92.5,84.9,76.4,93.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,193,Wilkes,North Carolina,NC,19,2,4,3,9,4,7,6,3,7,0,3,0,4,3,13,0,3,0,1,3,0,1999-2003,78.1,71.1,85.1,77,67.7,86.3,46.4,36.6,56.3,-1111.1,-1111.1,-1111.1,65.1,55.5,74.7
37,195,Wilson,North Carolina,NC,8,10,4,4,6,4,11,12,3,15,0,3,0,0,3,7,0,3,0,27,4,11,1999-2003,86.7,78.9,94.5,79.7,70.6,88.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,197,Yadkin,North Carolina,NC,26,1,4,2,7,4,4,9,4,2,0,3,0,0,3,4,0,3,0,1,4,2,1999-2003,94.7,90.3,99,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
37,199,Yancey,North Carolina,NC,65,1,4,2,0,3,3,3,3,3,0,3,0,3,4,3,0,3,0,0,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,001,Adams,North Dakota,ND,81,1,4,0,0,3,1,1,4,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,003,Barnes,North Dakota,ND,58,0,3,0,15,4,4,0,3,1,0,3,0,1,4,2,0,3,0,0,3,0,1994-2003,73.2,64.1,82.2,-1111.1,-1111.1,-1111.1,53.4,43.6,63.1,68.1,58.2,78.1,71.9,62.6,81.3
38,005,Benson,North Dakota,ND,88,0,3,1,3,3,8,4,4,2,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,007,Billings,North Dakota,ND,80,0,3,0,0,3,1,0,3,0,0,3,0,1,4,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,009,Bottineau,North Dakota,ND,81,0,3,0,0,3,2,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,83.7,74.8,92.6
38,011,Bowman,North Dakota,ND,81,0,3,0,0,3,1,0,3,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,013,Burke,North Dakota,ND,81,0,3,0,0,3,1,1,4,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,015,Burleigh,North Dakota,ND,17,5,3,4,3,3,7,2,3,4,0,3,0,14,4,18,0,3,0,0,3,0,1999-2003,86.5,83.6,89.3,79.7,74.9,84.5,47.9,43.2,52.5,67.8,62.8,72.8,69.2,64.4,74
38,017,Cass,North Dakota,ND,11,4,3,4,3,3,8,2,3,4,0,3,0,6,4,15,0,3,0,0,3,4,2001-2003,82.3,79.6,85,86.5,83.3,89.7,54.8,50.9,58.6,70.3,66.1,74.5,76.9,73.2,80.6
38,019,Cavalier,North Dakota,ND,81,0,3,0,0,3,1,1,4,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,021,Dickey,North Dakota,ND,84,0,3,0,1,4,2,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,023,Divide,North Dakota,ND,81,0,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,025,Dunn,North Dakota,ND,85,0,3,0,1,3,2,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,027,Eddy,North Dakota,ND,81,1,4,0,0,3,1,0,3,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
38,029,Emmons,North Dakota,ND,84,1,4,0,0,3,2,0,3,0,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
