Feature, Estimator, Accuracy, Sample
AnginaBpCholesterolPainSugarThal, svc, 0.7843918073796122, 402
AnginaBpCholesterolPainSugarThal, decision_tree, 0.7168574108818011, 402
AnginaBpCholesterolPainSugarThal, random_forest, 0.7720137585991245, 402
BpCholesterolDepressionPainSlopeSugar, linear, -0.38913305678900745, 531
BpCholesterolDepressionPainSlopeSugar, knn, 0.7776917701446003, 531
BpCholesterolDepressionPainSlopeSugar, logistic, 0.770460409611353, 531
BpCholesterolDepressionPainSlopeSugar, gaussian, 0.7744812664623986, 531
BpCholesterolDepressionPainSlopeSugar, svc, 0.7592095360963287, 531
BpCholesterolDepressionPainSlopeSugar, decision_tree, 0.689740902005053, 531
BpCholesterolDepressionPainSlopeSugar, random_forest, 0.7327904101489008, 531
BpCholesterolDepressionPainSugarVessels, linear, 0.3302416818232229, 303
BpCholesterolDepressionPainSugarVessels, knn, 0.7324731182795698, 303
BpCholesterolDepressionPainSugarVessels, logistic, 0.7783870967741935, 303
BpCholesterolDepressionPainSugarVessels, gaussian, 0.7787096774193548, 303
BpCholesterolDepressionPainSugarVessels, svc, 0.7620430107526881, 303
BpCholesterolDepressionPainSugarVessels, decision_tree, 0.7352688172043009, 303
BpCholesterolDepressionPainSugarVessels, random_forest, 0.7753763440860215, 303
BpCholesterolDepressionPainSugarThal, linear, -0.14207458461119266, 400
BpCholesterolDepressionPainSugarThal, knn, 0.7976016260162602, 400
BpCholesterolDepressionPainSugarThal, logistic, 0.7899702939337085, 400
BpCholesterolDepressionPainSugarThal, gaussian, 0.8129893683552221, 400
BpCholesterolDepressionPainSugarThal, svc, 0.8107363977485931, 400
BpCholesterolDepressionPainSugarThal, decision_tree, 0.6849812382739213, 400
BpCholesterolDepressionPainSugarThal, random_forest, 0.7698968105065666, 400
BpCholesterolPainSlopeSugarVessels, linear, 0.3309192623499277, 301
BpCholesterolPainSlopeSugarVessels, knn, 0.7708602150537635, 301
BpCholesterolPainSlopeSugarVessels, logistic, 0.7774193548387097, 301
BpCholesterolPainSlopeSugarVessels, gaussian, 0.760752688172043, 301
BpCholesterolPainSlopeSugarVessels, svc, 0.7774193548387097, 301
BpCholesterolPainSlopeSugarVessels, decision_tree, 0.7574193548387096, 301
BpCholesterolPainSlopeSugarVessels, random_forest, 0.7806451612903226, 301
BpCholesterolPainSlopeSugarThal, linear, 0.2492827920083617, 371
BpCholesterolPainSlopeSugarThal, knn, 0.7762446657183498, 371
BpCholesterolPainSlopeSugarThal, logistic, 0.808534850640114, 371
BpCholesterolPainSlopeSugarThal, gaussian, 0.8112375533428166, 371
BpCholesterolPainSlopeSugarThal, svc, 0.8113086770981507, 371
BpCholesterolPainSlopeSugarThal, decision_tree, 0.7034850640113798, 371
BpCholesterolPainSlopeSugarThal, random_forest, 0.7680654338549076, 371
BpCholesterolPainSugarThalVessels, linear, 0.4034066473048125, 299
BpCholesterolPainSugarThalVessels, knn, 0.7894252873563219, 299
BpCholesterolPainSugarThalVessels, logistic, 0.8062068965517242, 299
BpCholesterolPainSugarThalVessels, gaussian, 0.7859770114942528, 299
BpCholesterolPainSugarThalVessels, svc, 0.8062068965517242, 299
BpCholesterolPainSugarThalVessels, decision_tree, 0.7388505747126436, 299
BpCholesterolPainSugarThalVessels, random_forest, 0.8059770114942528, 299
AnginaBpCholesterolEcgHrPain, linear, -1.622946172046845, 832
AnginaBpCholesterolEcgHrPain, knn, 0.7812416915046947, 832
AnginaBpCholesterolEcgHrPain, logistic, 0.7667114450834698, 832
AnginaBpCholesterolEcgHrPain, gaussian, 0.7871790297076809, 832
AnginaBpCholesterolEcgHrPain, svc, 0.7799794998810573, 832
AnginaBpCholesterolEcgHrPain, decision_tree, 0.6911373717867988, 832
AnginaBpCholesterolEcgHrPain, random_forest, 0.737924170549795, 832
BpCholesterolDepressionEcgHrPain, linear, -1.7379667058521946, 825
BpCholesterolDepressionEcgHrPain, knn, 0.7760872759330004, 825
BpCholesterolDepressionEcgHrPain, logistic, 0.7627877363110981, 825
BpCholesterolDepressionEcgHrPain, gaussian, 0.7930145669787163, 825
BpCholesterolDepressionEcgHrPain, svc, 0.7603063823237199, 825
BpCholesterolDepressionEcgHrPain, decision_tree, 0.6825357177840281, 825
BpCholesterolDepressionEcgHrPain, random_forest, 0.7214149280047017, 825
BpCholesterolEcgHrPainSlope, linear, -0.1982012652847624, 599
BpCholesterolEcgHrPainSlope, knn, 0.7482986014633695, 599
BpCholesterolEcgHrPainSlope, logistic, 0.7897804945818284, 599
BpCholesterolEcgHrPainSlope, gaussian, 0.7837223302769288, 599
BpCholesterolEcgHrPainSlope, svc, 0.776723163841808, 599
BpCholesterolEcgHrPainSlope, decision_tree, 0.6831416134111327, 599
BpCholesterolEcgHrPainSlope, random_forest, 0.7351555987774382, 599
BpCholesterolEcgHrPainVessels, linear, 0.3009516642700007, 308
BpCholesterolEcgHrPainVessels, knn, 0.7297916666666666, 308
BpCholesterolEcgHrPainVessels, logistic, 0.7583333333333333, 308
BpCholesterolEcgHrPainVessels, gaussian, 0.7422916666666667, 308
BpCholesterolEcgHrPainVessels, svc, 0.7781250000000001, 308
BpCholesterolEcgHrPainVessels, decision_tree, 0.7104166666666667, 308
BpCholesterolEcgHrPainVessels, random_forest, 0.7370833333333333, 308
BpCholesterolEcgHrPainThal, linear, 0.09966742092036318, 429
BpCholesterolEcgHrPainThal, knn, 0.7954495117285816, 429
BpCholesterolEcgHrPainThal, logistic, 0.8111874559548978, 429
BpCholesterolEcgHrPainThal, gaussian, 0.8234722641699385, 429
BpCholesterolEcgHrPainThal, svc, 0.8095691130574851, 429
BpCholesterolEcgHrPainThal, decision_tree, 0.6954595791805094, 429
BpCholesterolEcgHrPainThal, random_forest, 0.7653654485049833, 429
AnginaBpCholesterolDepressionEcgPain, linear, -1.854121672048636, 825
AnginaBpCholesterolDepressionEcgPain, knn, 0.7433210192687125, 825
AnginaBpCholesterolDepressionEcgPain, logistic, 0.7870034143542812, 825
AnginaBpCholesterolDepressionEcgPain, gaussian, 0.8027993507129564, 825
AnginaBpCholesterolDepressionEcgPain, svc, 0.7871059149489947, 825
AnginaBpCholesterolDepressionEcgPain, decision_tree, 0.6960818885297286, 825
AnginaBpCholesterolDepressionEcgPain, random_forest, 0.7397352476106518, 825
AnginaBpCholesterolEcgPainSlope, linear, -0.2207636615817691, 599
AnginaBpCholesterolEcgPainSlope, knn, 0.7714698527368713, 599
AnginaBpCholesterolEcgPainSlope, logistic, 0.7883078632953601, 599
AnginaBpCholesterolEcgPainSlope, gaussian, 0.7869181254052051, 599
AnginaBpCholesterolEcgPainSlope, svc, 0.7783889043252755, 599
AnginaBpCholesterolEcgPainSlope, decision_tree, 0.6849759192368251, 599
AnginaBpCholesterolEcgPainSlope, random_forest, 0.7234287302028342, 599
AnginaBpCholesterolEcgPainVessels, linear, 0.3256545542525275, 308
AnginaBpCholesterolEcgPainVessels, knn, 0.7529166666666667, 308
AnginaBpCholesterolEcgPainVessels, logistic, 0.7620833333333333, 308
AnginaBpCholesterolEcgPainVessels, gaussian, 0.7424999999999999, 308
AnginaBpCholesterolEcgPainVessels, svc, 0.7883333333333333, 308
AnginaBpCholesterolEcgPainVessels, decision_tree, 0.7262500000000001, 308
AnginaBpCholesterolEcgPainVessels, random_forest, 0.7558333333333332, 308
AnginaBpCholesterolEcgPainThal, linear, -0.030074670296667976, 429
AnginaBpCholesterolEcgPainThal, knn, 0.7955552199738247, 429
AnginaBpCholesterolEcgPainThal, logistic, 0.8141649048625794, 429
AnginaBpCholesterolEcgPainThal, gaussian, 0.8097251585623679, 429
AnginaBpCholesterolEcgPainThal, svc, 0.8002139333534682, 429
AnginaBpCholesterolEcgPainThal, decision_tree, 0.7071378234168932, 429
AnginaBpCholesterolEcgPainThal, random_forest, 0.7885256216651567, 429
BpCholesterolDepressionEcgPainSlope, linear, -0.2598402530047801, 599
BpCholesterolDepressionEcgPainSlope, knn, 0.7469361859775865, 599
BpCholesterolDepressionEcgPainSlope, logistic, 0.7700254700379735, 599
BpCholesterolDepressionEcgPainSlope, gaussian, 0.776859775863666, 599
BpCholesterolDepressionEcgPainSlope, svc, 0.7767486338797813, 599
BpCholesterolDepressionEcgPainSlope, decision_tree, 0.7035361674539226, 599
BpCholesterolDepressionEcgPainSlope, random_forest, 0.7585482078355098, 599
BpCholesterolDepressionEcgPainVessels, linear, 0.2985313676817577, 308
BpCholesterolDepressionEcgPainVessels, knn, 0.7397916666666667, 308
BpCholesterolDepressionEcgPainVessels, logistic, 0.7718749999999999, 308
BpCholesterolDepressionEcgPainVessels, gaussian, 0.7387499999999999, 308
BpCholesterolDepressionEcgPainVessels, svc, 0.7783333333333333, 308
BpCholesterolDepressionEcgPainVessels, decision_tree, 0.7620833333333332, 308
BpCholesterolDepressionEcgPainVessels, random_forest, 0.759375, 308
BpCholesterolDepressionEcgPainThal, linear, -0.09331443135538196, 425
BpCholesterolDepressionEcgPainThal, knn, 0.7863787375415282, 425
BpCholesterolDepressionEcgPainThal, logistic, 0.8074750830564785, 425
BpCholesterolDepressionEcgPainThal, gaussian, 0.8216500553709857, 425
BpCholesterolDepressionEcgPainThal, svc, 0.8217054263565892, 425
BpCholesterolDepressionEcgPainThal, decision_tree, 0.7251937984496124, 425
BpCholesterolDepressionEcgPainThal, random_forest, 0.7581395348837209, 425
BpCholesterolEcgPainSlopeVessels, linear, 0.2982287922532764, 306
BpCholesterolEcgPainSlopeVessels, knn, 0.7707661290322582, 306
BpCholesterolEcgPainSlopeVessels, logistic, 0.7674327956989248, 306
BpCholesterolEcgPainSlopeVessels, gaussian, 0.7442137096774194, 306
BpCholesterolEcgPainSlopeVessels, svc, 0.8064852150537636, 306
BpCholesterolEcgPainSlopeVessels, decision_tree, 0.7279637096774194, 306
BpCholesterolEcgPainSlopeVessels, random_forest, 0.7647311827956991, 306
BpCholesterolEcgPainSlopeThal, linear, -0.002682727783406724, 384
BpCholesterolEcgPainSlopeThal, knn, 0.7891666666666668, 384
BpCholesterolEcgPainSlopeThal, logistic, 0.8151585695006748, 384
BpCholesterolEcgPainSlopeThal, gaussian, 0.8254824561403508, 384
BpCholesterolEcgPainSlopeThal, svc, 0.8071929824561405, 384
BpCholesterolEcgPainSlopeThal, decision_tree, 0.7139979757085021, 384
BpCholesterolEcgPainSlopeThal, random_forest, 0.7818016194331984, 384
BpCholesterolEcgPainThalVessels, linear, 0.4075556595887561, 299
BpCholesterolEcgPainThalVessels, knn, 0.8059770114942528, 299
BpCholesterolEcgPainThalVessels, logistic, 0.8060919540229886, 299
BpCholesterolEcgPainThalVessels, gaussian, 0.7959770114942528, 299
BpCholesterolEcgPainThalVessels, svc, 0.8059770114942527, 299
BpCholesterolEcgPainThalVessels, decision_tree, 0.7288505747126436, 299
BpCholesterolEcgPainThalVessels, random_forest, 0.7590804597701151, 299
AnginaBpCholesterolDepressionHrPain, linear, -1.537562666713319, 827
AnginaBpCholesterolDepressionHrPain, knn, 0.7679169640233408, 827
AnginaBpCholesterolDepressionHrPain, logistic, 0.7859609168380841, 827
AnginaBpCholesterolDepressionHrPain, gaussian, 0.8052541175153575, 827
AnginaBpCholesterolDepressionHrPain, svc, 0.8017407609532207, 827
AnginaBpCholesterolDepressionHrPain, decision_tree, 0.6857517176720822, 827
AnginaBpCholesterolDepressionHrPain, random_forest, 0.7460825881924912, 827
AnginaBpCholesterolHrPainSlope, linear, -0.12380972844475492, 600
AnginaBpCholesterolHrPainSlope, knn, 0.7719088635732149, 600
AnginaBpCholesterolHrPainSlope, logistic, 0.7985273687135316, 600
AnginaBpCholesterolHrPainSlope, gaussian, 0.7971103084190053, 600
AnginaBpCholesterolHrPainSlope, svc, 0.7972214504028897, 600
AnginaBpCholesterolHrPainSlope, decision_tree, 0.6852181161433731, 600
AnginaBpCholesterolHrPainSlope, random_forest, 0.7637121422617394, 600
AnginaBpCholesterolHrPainVessels, linear, 0.3495415519533353, 308
AnginaBpCholesterolHrPainVessels, knn, 0.7852083333333334, 308
AnginaBpCholesterolHrPainVessels, logistic, 0.791875, 308
AnginaBpCholesterolHrPainVessels, gaussian, 0.7816666666666666, 308
AnginaBpCholesterolHrPainVessels, svc, 0.8077083333333335, 308
AnginaBpCholesterolHrPainVessels, decision_tree, 0.6870833333333334, 308
AnginaBpCholesterolHrPainVessels, random_forest, 0.7945833333333334, 308
AnginaBpCholesterolHrPainThal, linear, 0.08874491270947674, 429
AnginaBpCholesterolHrPainThal, knn, 0.8167044196113963, 429
AnginaBpCholesterolHrPainThal, logistic, 0.8158889560052351, 429
AnginaBpCholesterolHrPainThal, gaussian, 0.8144342092016512, 429
AnginaBpCholesterolHrPainThal, svc, 0.8236333434007852, 429
AnginaBpCholesterolHrPainThal, decision_tree, 0.7373879995973018, 429
AnginaBpCholesterolHrPainThal, random_forest, 0.7865196818685191, 429
BpCholesterolDepressionHrPainSlope, linear, -0.11992328920538185, 600
BpCholesterolDepressionHrPainSlope, knn, 0.7555709919422061, 600
BpCholesterolDepressionHrPainSlope, logistic, 0.7820783550986385, 600
BpCholesterolDepressionHrPainSlope, gaussian, 0.8006112809113641, 600
BpCholesterolDepressionHrPainSlope, svc, 0.7886913031397611, 600
BpCholesterolDepressionHrPainSlope, decision_tree, 0.6709085857182551, 600
BpCholesterolDepressionHrPainSlope, random_forest, 0.7437065851625452, 600
BpCholesterolDepressionHrPainVessels, linear, 0.3328907415387466, 308
BpCholesterolDepressionHrPainVessels, knn, 0.7614583333333333, 308
BpCholesterolDepressionHrPainVessels, logistic, 0.7779166666666667, 308
BpCholesterolDepressionHrPainVessels, gaussian, 0.768125, 308
BpCholesterolDepressionHrPainVessels, svc, 0.7779166666666667, 308
BpCholesterolDepressionHrPainVessels, decision_tree, 0.7191666666666666, 308
BpCholesterolDepressionHrPainVessels, random_forest, 0.7941666666666666, 308
BpCholesterolDepressionHrPainThal, linear, 0.06747042808648437, 425
BpCholesterolDepressionHrPainThal, knn, 0.8238648947951273, 425
BpCholesterolDepressionHrPainThal, logistic, 0.8117386489479512, 425
BpCholesterolDepressionHrPainThal, gaussian, 0.8168327796234773, 425
BpCholesterolDepressionHrPainThal, svc, 0.8215393133997786, 425
BpCholesterolDepressionHrPainThal, decision_tree, 0.7014950166112957, 425
BpCholesterolDepressionHrPainThal, random_forest, 0.7817275747508308, 425
BpCholesterolHrPainSlopeVessels, linear, 0.3285791361442048, 306
BpCholesterolHrPainSlopeVessels, knn, 0.7905443548387098, 306
BpCholesterolHrPainSlopeVessels, logistic, 0.7837768817204303, 306
BpCholesterolHrPainSlopeVessels, gaussian, 0.7706518817204301, 306
BpCholesterolHrPainSlopeVessels, svc, 0.7836693548387095, 306
BpCholesterolHrPainSlopeVessels, decision_tree, 0.7351478494623657, 306
BpCholesterolHrPainSlopeVessels, random_forest, 0.7739852150537635, 306
BpCholesterolHrPainSlopeThal, linear, 0.0862154758052495, 384
BpCholesterolHrPainSlopeThal, knn, 0.8205465587044536, 384
BpCholesterolHrPainSlopeThal, logistic, 0.8125877192982456, 384
BpCholesterolHrPainSlopeThal, gaussian, 0.8180465587044534, 384
BpCholesterolHrPainSlopeThal, svc, 0.8257422402159245, 384
BpCholesterolHrPainSlopeThal, decision_tree, 0.6953036437246964, 384
BpCholesterolHrPainSlopeThal, random_forest, 0.7996288798920379, 384
BpCholesterolHrPainThalVessels, linear, 0.4384631215887815, 299
BpCholesterolHrPainThalVessels, knn, 0.7859770114942528, 299
BpCholesterolHrPainThalVessels, logistic, 0.8228735632183908, 299
BpCholesterolHrPainThalVessels, gaussian, 0.8194252873563219, 299
BpCholesterolHrPainThalVessels, svc, 0.8127586206896552, 299
BpCholesterolHrPainThalVessels, decision_tree, 0.7325287356321839, 299
BpCholesterolHrPainThalVessels, random_forest, 0.7827586206896553, 299
AnginaBpCholesterolDepressionPainSlope, linear, -0.17066254576072334, 600
AnginaBpCholesterolDepressionPainSlope, knn, 0.7901083634342874, 600
AnginaBpCholesterolDepressionPainSlope, logistic, 0.7868852459016394, 600
AnginaBpCholesterolDepressionPainSlope, gaussian, 0.8170047235343152, 600
AnginaBpCholesterolDepressionPainSlope, svc, 0.8084745762711865, 600
AnginaBpCholesterolDepressionPainSlope, decision_tree, 0.7241455959988886, 600
AnginaBpCholesterolDepressionPainSlope, random_forest, 0.7438732981383718, 600
AnginaBpCholesterolDepressionPainVessels, linear, 0.3538232487732558, 308
AnginaBpCholesterolDepressionPainVessels, knn, 0.7852083333333334, 308
AnginaBpCholesterolDepressionPainVessels, logistic, 0.788125, 308
AnginaBpCholesterolDepressionPainVessels, gaussian, 0.7814583333333334, 308
AnginaBpCholesterolDepressionPainVessels, svc, 0.7983333333333333, 308
AnginaBpCholesterolDepressionPainVessels, decision_tree, 0.7479166666666667, 308
AnginaBpCholesterolDepressionPainVessels, random_forest, 0.7727083333333333, 308
AnginaBpCholesterolDepressionPainThal, linear, -0.11487263128335473, 425
AnginaBpCholesterolDepressionPainThal, knn, 0.8357696566998893, 425
AnginaBpCholesterolDepressionPainThal, logistic, 0.8096899224806201, 425
AnginaBpCholesterolDepressionPainThal, gaussian, 0.8214839424141751, 425
AnginaBpCholesterolDepressionPainThal, svc, 0.8192691029900333, 425
AnginaBpCholesterolDepressionPainThal, decision_tree, 0.7155592469545958, 425
AnginaBpCholesterolDepressionPainThal, random_forest, 0.7603543743078627, 425
AnginaBpCholesterolPainSlopeVessels, linear, 0.35774901197628306, 306
AnginaBpCholesterolPainSlopeVessels, knn, 0.8096102150537634, 306
AnginaBpCholesterolPainSlopeVessels, logistic, 0.7965860215053764, 306
AnginaBpCholesterolPainSlopeVessels, gaussian, 0.7738844086021506, 306
AnginaBpCholesterolPainSlopeVessels, svc, 0.8166935483870968, 306
AnginaBpCholesterolPainSlopeVessels, decision_tree, 0.7764852150537636, 306
AnginaBpCholesterolPainSlopeVessels, random_forest, 0.7865994623655913, 306
AnginaBpCholesterolPainSlopeThal, linear, 0.004438619842290792, 384
AnginaBpCholesterolPainSlopeThal, knn, 0.8099595141700405, 384
AnginaBpCholesterolPainSlopeThal, logistic, 0.82305330634278, 384
AnginaBpCholesterolPainSlopeThal, gaussian, 0.8259446693657221, 384
AnginaBpCholesterolPainSlopeThal, svc, 0.8127867746288799, 384
AnginaBpCholesterolPainSlopeThal, decision_tree, 0.7220175438596491, 384
AnginaBpCholesterolPainSlopeThal, random_forest, 0.7739102564102563, 384
AnginaBpCholesterolPainThalVessels, linear, 0.4379626994162973, 299
AnginaBpCholesterolPainThalVessels, knn, 0.796206896551724, 299
AnginaBpCholesterolPainThalVessels, logistic, 0.8328735632183909, 299
AnginaBpCholesterolPainThalVessels, gaussian, 0.8128735632183908, 299
AnginaBpCholesterolPainThalVessels, svc, 0.8027586206896551, 299
AnginaBpCholesterolPainThalVessels, decision_tree, 0.7555172413793103, 299
AnginaBpCholesterolPainThalVessels, random_forest, 0.7926436781609195, 299
BpCholesterolDepressionPainSlopeVessels, linear, 0.3072925516197692, 306
BpCholesterolDepressionPainSlopeVessels, knn, 0.7990860215053763, 306
BpCholesterolDepressionPainSlopeVessels, logistic, 0.7865927419354839, 306
BpCholesterolDepressionPainSlopeVessels, gaussian, 0.7446236559139786, 306
BpCholesterolDepressionPainSlopeVessels, svc, 0.8060685483870967, 306
BpCholesterolDepressionPainSlopeVessels, decision_tree, 0.7759543010752689, 306
BpCholesterolDepressionPainSlopeVessels, random_forest, 0.8003360215053764, 306
BpCholesterolDepressionPainSlopeThal, linear, -0.02462491023839717, 384
BpCholesterolDepressionPainSlopeThal, knn, 0.8043623481781378, 384
BpCholesterolDepressionPainSlopeThal, logistic, 0.8202834008097166, 384
BpCholesterolDepressionPainSlopeThal, gaussian, 0.8283771929824559, 384
BpCholesterolDepressionPainSlopeThal, svc, 0.8231781376518219, 384
BpCholesterolDepressionPainSlopeThal, decision_tree, 0.7322098515519567, 384
BpCholesterolDepressionPainSlopeThal, random_forest, 0.7862112010796221, 384
BpCholesterolDepressionPainThalVessels, linear, 0.4265163426599748, 299
BpCholesterolDepressionPainThalVessels, knn, 0.7995402298850574, 299
BpCholesterolDepressionPainThalVessels, logistic, 0.8362068965517242, 299
BpCholesterolDepressionPainThalVessels, gaussian, 0.8260919540229885, 299
BpCholesterolDepressionPainThalVessels, svc, 0.8060919540229886, 299
BpCholesterolDepressionPainThalVessels, decision_tree, 0.7089655172413794, 299
BpCholesterolDepressionPainThalVessels, random_forest, 0.7825287356321842, 299
BpCholesterolPainSlopeThalVessels, linear, 0.4292230876772538, 299
BpCholesterolPainSlopeThalVessels, knn, 0.8228735632183908, 299
BpCholesterolPainSlopeThalVessels, logistic, 0.8227586206896552, 299
BpCholesterolPainSlopeThalVessels, gaussian, 0.812873563218391, 299
BpCholesterolPainSlopeThalVessels, svc, 0.8062068965517242, 299
BpCholesterolPainSlopeThalVessels, decision_tree, 0.7424137931034485, 299
BpCholesterolPainSlopeThalVessels, random_forest, 0.8025287356321839, 299
AnginaBpEcgHrPainSugar, linear, -0.9466937981127276, 771
AnginaBpEcgHrPainSugar, knn, 0.7578364617838302, 771
AnginaBpEcgHrPainSugar, logistic, 0.7757321625742679, 771
AnginaBpEcgHrPainSugar, gaussian, 0.7628958760537708, 771
AnginaBpEcgHrPainSugar, svc, 0.7667091680249577, 771
AnginaBpEcgHrPainSugar, decision_tree, 0.6966209229367124, 771
AnginaBpEcgHrPainSugar, random_forest, 0.7434477802898856, 771
BpDepressionEcgHrPainSugar, linear, -1.0679985215147154, 767
BpDepressionEcgHrPainSugar, knn, 0.7457301470459365, 767
BpDepressionEcgHrPainSugar, logistic, 0.7746249364670417, 767
BpDepressionEcgHrPainSugar, gaussian, 0.7694647457805353, 767
BpDepressionEcgHrPainSugar, svc, 0.7564400511768933, 767
BpDepressionEcgHrPainSugar, decision_tree, 0.7133419212366581, 767
BpDepressionEcgHrPainSugar, random_forest, 0.7327571551255762, 767
BpEcgHrPainSlopeSugar, linear, -0.31562589034226146, 539
BpEcgHrPainSlopeSugar, knn, 0.7512578616352201, 539
BpEcgHrPainSlopeSugar, logistic, 0.7864081062194269, 539
BpEcgHrPainSlopeSugar, gaussian, 0.7790006988120195, 539
BpEcgHrPainSlopeSugar, svc, 0.7530398322851154, 539
BpEcgHrPainSlopeSugar, decision_tree, 0.6733053808525507, 539
BpEcgHrPainSlopeSugar, random_forest, 0.7048567435359887, 539
BpEcgHrPainSugarVessels, linear, 0.3224177016546529, 304
BpEcgHrPainSugarVessels, knn, 0.743010752688172, 304
BpEcgHrPainSugarVessels, logistic, 0.7494623655913979, 304
BpEcgHrPainSugarVessels, gaussian, 0.7692473118279569, 304
BpEcgHrPainSugarVessels, svc, 0.7625806451612902, 304
BpEcgHrPainSugarVessels, decision_tree, 0.6676344086021505, 304
BpEcgHrPainSugarVessels, random_forest, 0.7137634408602149, 304
BpEcgHrPainSugarThal, linear, -0.05364585744751529, 403
BpEcgHrPainSugarThal, knn, 0.7671138211382114, 403
BpEcgHrPainSugarThal, logistic, 0.7918183239524703, 403
BpEcgHrPainSugarThal, gaussian, 0.8117636022514072, 403
BpEcgHrPainSugarThal, svc, 0.7921904315196999, 403
BpEcgHrPainSugarThal, decision_tree, 0.6833755472170108, 403
BpEcgHrPainSugarThal, random_forest, 0.7372232645403377, 403
AnginaBpDepressionEcgPainSugar, linear, -1.191234045823887, 767
AnginaBpDepressionEcgPainSugar, knn, 0.7500144592249856, 767
AnginaBpDepressionEcgPainSugar, logistic, 0.7798039679618627, 767
AnginaBpDepressionEcgPainSugar, gaussian, 0.7760428168322905, 767
AnginaBpDepressionEcgPainSugar, svc, 0.7708975235291025, 767
AnginaBpDepressionEcgPainSugar, decision_tree, 0.701500254131833, 767
AnginaBpDepressionEcgPainSugar, random_forest, 0.7252339765497661, 767
AnginaBpEcgPainSlopeSugar, linear, -0.4400273160278537, 539
AnginaBpEcgPainSlopeSugar, knn, 0.758700209643606, 539
AnginaBpEcgPainSlopeSugar, logistic, 0.775401816911251, 539
AnginaBpEcgPainSlopeSugar, gaussian, 0.7846261355695316, 539
AnginaBpEcgPainSlopeSugar, svc, 0.760482180293501, 539
AnginaBpEcgPainSlopeSugar, decision_tree, 0.6975890985324946, 539
AnginaBpEcgPainSlopeSugar, random_forest, 0.7400419287211739, 539
AnginaBpEcgPainSugarVessels, linear, 0.34326333618868543, 304
AnginaBpEcgPainSugarVessels, knn, 0.7431182795698925, 304
AnginaBpEcgPainSugarVessels, logistic, 0.7626881720430108, 304
AnginaBpEcgPainSugarVessels, gaussian, 0.7662365591397851, 304
AnginaBpEcgPainSugarVessels, svc, 0.7856989247311829, 304
AnginaBpEcgPainSugarVessels, decision_tree, 0.7140860215053764, 304
AnginaBpEcgPainSugarVessels, random_forest, 0.7038709677419355, 304
AnginaBpEcgPainSugarThal, linear, -0.2848255317376599, 403
AnginaBpEcgPainSugarThal, knn, 0.7493511569731083, 403
AnginaBpEcgPainSugarThal, logistic, 0.7866869918699188, 403
AnginaBpEcgPainSugarThal, gaussian, 0.7917542213883677, 403
AnginaBpEcgPainSugarThal, svc, 0.7769340212632895, 403
AnginaBpEcgPainSugarThal, decision_tree, 0.699765478424015, 403
AnginaBpEcgPainSugarThal, random_forest, 0.7292198248905566, 403
BpDepressionEcgPainSlopeSugar, linear, -0.6903392367710292, 539
BpDepressionEcgPainSlopeSugar, knn, 0.7327393431167016, 539
BpDepressionEcgPainSlopeSugar, logistic, 0.760482180293501, 539
BpDepressionEcgPainSlopeSugar, gaussian, 0.7511530398322851, 539
BpDepressionEcgPainSlopeSugar, svc, 0.7716981132075472, 539
BpDepressionEcgPainSlopeSugar, decision_tree, 0.6734102026554858, 539
BpDepressionEcgPainSlopeSugar, random_forest, 0.7271488469601677, 539
BpDepressionEcgPainSugarVessels, linear, 0.32911051293116944, 304
BpDepressionEcgPainSugarVessels, knn, 0.7003225806451614, 304
BpDepressionEcgPainSugarVessels, logistic, 0.7760215053763441, 304
BpDepressionEcgPainSugarVessels, gaussian, 0.7626881720430108, 304
BpDepressionEcgPainSugarVessels, svc, 0.7661290322580645, 304
BpDepressionEcgPainSugarVessels, decision_tree, 0.7004301075268817, 304
BpDepressionEcgPainSugarVessels, random_forest, 0.7331182795698925, 304
BpDepressionEcgPainSugarThal, linear, -0.43227301933394624, 401
BpDepressionEcgPainSugarThal, knn, 0.7505519074421515, 401
BpDepressionEcgPainSugarThal, logistic, 0.7756957473420889, 401
BpDepressionEcgPainSugarThal, gaussian, 0.7958302063789868, 401
BpDepressionEcgPainSugarThal, svc, 0.7682504690431521, 401
BpDepressionEcgPainSugarThal, decision_tree, 0.665569105691057, 401
BpDepressionEcgPainSugarThal, random_forest, 0.7079659161976235, 401
BpEcgPainSlopeSugarVessels, linear, 0.3307355694841402, 301
BpEcgPainSlopeSugarVessels, knn, 0.77752688172043, 301
BpEcgPainSlopeSugarVessels, logistic, 0.7773118279569893, 301
BpEcgPainSlopeSugarVessels, gaussian, 0.7604301075268818, 301
BpEcgPainSlopeSugarVessels, svc, 0.7874193548387096, 301
BpEcgPainSlopeSugarVessels, decision_tree, 0.7510752688172043, 301
BpEcgPainSlopeSugarVessels, random_forest, 0.7874193548387097, 301
BpEcgPainSlopeSugarThal, linear, 0.18934823218096986, 371
BpEcgPainSlopeSugarThal, knn, 0.7655049786628735, 371
BpEcgPainSlopeSugarThal, logistic, 0.7815789473684209, 371
BpEcgPainSlopeSugarThal, gaussian, 0.7787339971550498, 371
BpEcgPainSlopeSugarThal, svc, 0.7815789473684213, 371
BpEcgPainSlopeSugarThal, decision_tree, 0.7196301564722617, 371
BpEcgPainSlopeSugarThal, random_forest, 0.7440256045519205, 371
BpEcgPainSugarThalVessels, linear, 0.4124097570144583, 299
BpEcgPainSugarThalVessels, knn, 0.8194252873563219, 299
